Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200900,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.4,80.4,85.5,,,4693,"(38.8260174112, -77.0753544286)",PREVENT,MAMMOUSE,5101000,51510200900,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,8.4,9.3,,,4893,"(38.8114728602, -77.0516935335)",HLTHOUT,CASTHMA,5101000,51510201600,Current Asthma
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201900,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.7,1.6,1.8,,,1679,"(38.8050559014, -77.0508049902)",HLTHOUT,KIDNEY,5101000,51510201900,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200703,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.6,25.7,27.6,,,2769,"(38.7975701151, -77.0542738995)",HLTHOUT,BPHIGH,5101000,51510200703,High Blood Pressure
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200104,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.3,26.2,34.3,,,3963,"(38.8284531703, -77.1224721932)",PREVENT,COREW,5101000,51510200104,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200405,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6.3,7.0,,,6744,"(38.8077581153, -77.131138421)",HLTHOUT,DIABETES,5101000,51510200405,Diabetes
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200103,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.2,4.1,4.3,,,7151,"(38.8225377932, -77.1357399715)",HLTHOUT,CANCER,5101000,51510200103,Cancer (except skin)
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201500,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.5,7.5,,,3602,"(38.8136652847, -77.0649037383)",HLTHOUT,DIABETES,5101000,51510201500,Diabetes
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,10.3,12.7,,,4429,"(38.8333876639, -77.1264548416)",HLTHOUT,PHLTH,5101000,51510200102,Physical Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200406,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.2,80.9,85.1,,,4482,"(38.81168995, -77.1360237582)",PREVENT,MAMMOUSE,5101000,51510200406,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200202,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.2,22.1,24.6,,,1572,"(38.8170867485, -77.097500358)",UNHBEH,OBESITY,5101000,51510200202,Obesity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201203,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.5,27.7,35.0,,,7165,"(38.8407594949, -77.0631627995)",UNHBEH,LPA,5101000,51510201203,Physical Inactivity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200801,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.1,24.1,26.1,,,2553,"(38.8165993378, -77.0808788508)",UNHBEH,OBESITY,5101000,51510200801,Obesity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200107,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,21.9,21.6,22.3,,,5766,"(38.8367424173, -77.1054408824)",HLTHOUT,HIGHCHOL,5101000,51510200107,High Cholesterol
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200702,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,46.4,40.5,51.5,,,3910,"(38.8012387817, -77.0668298261)",PREVENT,COREW,5101000,51510200702,Core preventive services for older women
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201801,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,26.8,29.6,,,5606,"(38.8246145717, -77.0448145724)",UNHBEH,SLEEP,5101000,51510201801,Sleep <7 hours
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201204,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.9,81.4,86.1,,,2844,"(38.8341143836, -77.0559966466)",PREVENT,MAMMOUSE,5101000,51510201204,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201100,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.7,16.8,21.1,,,2871,"(38.8364282407, -77.0724624991)",UNHBEH,LPA,5101000,51510201100,Physical Inactivity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200703,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.1,1.9,2.4,,,2769,"(38.7975701151, -77.0542738995)",HLTHOUT,STROKE,5101000,51510200703,Stroke
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200405,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,86.2,84.5,87.7,,,6744,"(38.8077581153, -77.131138421)",PREVENT,PAPTEST,5101000,51510200405,Pap Smear Test
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200801,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.7,17.3,18.1,,,2553,"(38.8165993378, -77.0808788508)",UNHBEH,BINGE,5101000,51510200801,Binge Drinking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201000,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,6.3,5.5,7.5,,,2797,"(38.838068099, -77.0814858529)",PREVENT,ACCESS2,5101000,51510201000,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200406,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,78.7,77.1,80.1,,,4482,"(38.81168995, -77.1360237582)",PREVENT,CHOLSCREEN,5101000,51510200406,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200105,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.9,80.5,85.1,,,3777,"(38.8327439856, -77.1133333271)",PREVENT,MAMMOUSE,5101000,51510200105,Mammography
2016,VA,Virginia,Alexandria,City,BRFSS,Prevention,5101000,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,80.3,79.8,80.7,,,139966,"(38.8187351557, -77.0867762661)",PREVENT,MAMMOUSE,5101000,,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201202,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,5.1,5.7,,,3049,"(38.8327237242, -77.0634792242)",HLTHOUT,DIABETES,5101000,51510201202,Diabetes
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201801,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,6.3,6.7,,,5606,"(38.8246145717, -77.0448145724)",HLTHOUT,CANCER,5101000,51510201801,Cancer (except skin)
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200201,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,20.8,22.1,,,3571,"(38.8272323814, -77.0986800903)",HLTHOUT,BPHIGH,5101000,51510200201,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.3,16.5,18.3,,,3105,"(38.8235664971, -77.0544032467)",HLTHOUT,ARTHRITIS,5101000,51510201300,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200802,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,8.4,10.8,,,2909,"(38.8087487417, -77.0763890219)",HLTHOUT,PHLTH,5101000,51510200802,Physical Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200104,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,55.0,50.9,59.1,,,3963,"(38.8284531703, -77.1224721932)",PREVENT,DENTAL,5101000,51510200104,Dental Visit
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201203,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29.7,24.5,35.1,,,7165,"(38.8407594949, -77.0631627995)",PREVENT,COREM,5101000,51510201203,Core preventive services for older men
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200703,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,75.3,72.7,77.5,,,2769,"(38.7975701151, -77.0542738995)",PREVENT,COLON_SCREEN,5101000,51510200703,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201400,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,2.7,3.4,,,4199,"(38.8219433941, -77.0616812554)",HLTHOUT,CHD,5101000,51510201400,Coronary Heart Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200104,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.9,9.3,10.6,,,3963,"(38.8284531703, -77.1224721932)",HLTHOUT,CASTHMA,5101000,51510200104,Current Asthma
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202002,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,74.3,73.0,75.5,,,2292,"(38.7922359356, -77.0443858106)",PREVENT,BPMED,5101000,51510202002,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200701,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,55.7,53.9,57.4,,,653,"(38.804204347, -77.0824776641)",PREVENT,BPMED,5101000,51510200701,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200802,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.9,17.9,20.0,,,2909,"(38.8087487417, -77.0763890219)",HLTHOUT,ARTHRITIS,5101000,51510200802,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200202,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,5.5,4.7,7.0,,,1572,"(38.8170867485, -77.097500358)",PREVENT,ACCESS2,5101000,51510200202,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200407,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,10.3,12.3,,,3948,"(38.8098126296, -77.1416736408)",HLTHOUT,MHLTH,5101000,51510200407,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201900,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.4,1.3,1.6,,,1679,"(38.8050559014, -77.0508049902)",HLTHOUT,STROKE,5101000,51510201900,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201204,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.9,8.7,11.1,,,2844,"(38.8341143836, -77.0559966466)",HLTHOUT,PHLTH,5101000,51510201204,Physical Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201900,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.8,3.4,,,1679,"(38.8050559014, -77.0508049902)",HLTHOUT,CHD,5101000,51510201900,Coronary Heart Disease
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200801,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,78.5,76.1,80.7,,,2553,"(38.8165993378, -77.0808788508)",PREVENT,DENTAL,5101000,51510200801,Dental Visit
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200105,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.4,2.7,,,3777,"(38.8327439856, -77.1133333271)",HLTHOUT,KIDNEY,5101000,51510200105,Chronic Kidney Disease
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200900,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.8,85.2,89.4,,,4693,"(38.8260174112, -77.0753544286)",PREVENT,PAPTEST,5101000,51510200900,Pap Smear Test
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200202,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,83.1,80.6,84.8,,,1572,"(38.8170867485, -77.097500358)",PREVENT,DENTAL,5101000,51510200202,Dental Visit
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200405,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.3,21.5,23.2,,,6744,"(38.8077581153, -77.131138421)",HLTHOUT,BPHIGH,5101000,51510200405,High Blood Pressure
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201100,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,75.1,71.9,77.5,,,2871,"(38.8364282407, -77.0724624991)",PREVENT,COLON_SCREEN,5101000,51510201100,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,21.3,21.1,21.4,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,ARTHRITIS,5101000,,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202001,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.0,1.8,2.3,,,2167,"(38.8003540961, -77.0440466152)",HLTHOUT,STROKE,5101000,51510202001,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201400,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,8.3,10.9,,,4199,"(38.8219433941, -77.0616812554)",HLTHOUT,MHLTH,5101000,51510201400,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200407,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,34.9,34.2,35.7,,,3948,"(38.8098126296, -77.1416736408)",HLTHOUT,HIGHCHOL,5101000,51510200407,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201801,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.1,2.4,,,5606,"(38.8246145717, -77.0448145724)",HLTHOUT,KIDNEY,5101000,51510201801,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200201,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.5,1.4,1.7,,,3571,"(38.8272323814, -77.0986800903)",HLTHOUT,STROKE,5101000,51510200201,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200202,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,3.7,5.2,,,1572,"(38.8170867485, -77.097500358)",HLTHOUT,COPD,5101000,51510200202,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200600,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,74.0,73.1,74.8,,,4490,"(38.8076623401, -77.100919619)",PREVENT,BPMED,5101000,51510200600,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200105,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.0,15.9,22.4,,,3777,"(38.8327439856, -77.1133333271)",UNHBEH,CSMOKING,5101000,51510200105,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201900,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,2.6,3.7,,,1679,"(38.8050559014, -77.0508049902)",HLTHOUT,COPD,5101000,51510201900,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200701,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.3,1.2,1.4,,,653,"(38.804204347, -77.0824776641)",HLTHOUT,KIDNEY,5101000,51510200701,Chronic Kidney Disease
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200802,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,70.9,66.6,74.4,,,2909,"(38.8087487417, -77.0763890219)",PREVENT,DENTAL,5101000,51510200802,Dental Visit
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202002,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,46.5,40.9,51.5,,,2292,"(38.7922359356, -77.0443858106)",PREVENT,COREW,5101000,51510202002,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200701,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.5,2.0,3.1,,,653,"(38.804204347, -77.0824776641)",HLTHOUT,COPD,5101000,51510200701,COPD
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200703,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.7,29.4,32.2,,,2769,"(38.7975701151, -77.0542738995)",UNHBEH,SLEEP,5101000,51510200703,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200103,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.1,16.6,17.7,,,7151,"(38.8225377932, -77.1357399715)",UNHBEH,BINGE,5101000,51510200103,Binge Drinking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200201,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.6,6.2,,,3571,"(38.8272323814, -77.0986800903)",HLTHOUT,DIABETES,5101000,51510200201,Diabetes
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201300,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,7.8,10.1,,,3105,"(38.8235664971, -77.0544032467)",HLTHOUT,MHLTH,5101000,51510201300,Mental Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200103,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.3,36.0,38.6,,,7151,"(38.8225377932, -77.1357399715)",UNHBEH,SLEEP,5101000,51510200103,Sleep <7 hours
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202001,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.1,85.7,89.7,,,2167,"(38.8003540961, -77.0440466152)",PREVENT,PAPTEST,5101000,51510202001,Pap Smear Test
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,8.8,14.7,,,4199,"(38.8219433941, -77.0616812554)",UNHBEH,CSMOKING,5101000,51510201400,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201202,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,25.3,24.7,25.9,,,3049,"(38.8327237242, -77.0634792242)",HLTHOUT,HIGHCHOL,5101000,51510201202,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200405,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14.5,12.5,16.7,,,6744,"(38.8077581153, -77.131138421)",PREVENT,ACCESS2,5101000,51510200405,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201203,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,62.3,61.0,63.6,,,7165,"(38.8407594949, -77.0631627995)",PREVENT,CHECKUP,5101000,51510201203,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200406,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,18.9,20.0,,,4482,"(38.81168995, -77.1360237582)",UNHBEH,BINGE,5101000,51510200406,Binge Drinking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200302,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,70.8,70.1,71.4,,,4222,"(38.8200589328, -77.1168077443)",PREVENT,CHECKUP,5101000,51510200302,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200303,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.2,6.1,6.5,,,4720,"(38.815429607, -77.1260881863)",HLTHOUT,CANCER,5101000,51510200303,Cancer (except skin)
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201801,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,18.9,20.2,,,5606,"(38.8246145717, -77.0448145724)",UNHBEH,BINGE,5101000,51510201801,Binge Drinking
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.6,10.4,10.8,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,MHLTH,5101000,,Mental Health
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.5,28.5,28.6,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,HIGHCHOL,5101000,,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200201,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.6,16.3,19.0,,,3571,"(38.8272323814, -77.0986800903)",UNHBEH,LPA,5101000,51510200201,Physical Inactivity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201300,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,5.2,5.4,,,3105,"(38.8235664971, -77.0544032467)",HLTHOUT,CANCER,5101000,51510201300,Cancer (except skin)
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200802,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,67.8,66.9,68.7,,,2909,"(38.8087487417, -77.0763890219)",PREVENT,CHECKUP,5101000,51510200802,Annual Checkup
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200106,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.5,23.7,27.5,,,3176,"(38.8382384687, -77.1138005033)",HLTHOUT,ARTHRITIS,5101000,51510200106,Arthritis
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200303,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.7,34.0,44.8,,,4720,"(38.815429607, -77.1260881863)",PREVENT,COREM,5101000,51510200303,Core preventive services for older men
2016,VA,Virginia,Alexandria,City,BRFSS,Prevention,5101000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,44.2,42.9,45.4,,,139966,"(38.8187351557, -77.0867762661)",PREVENT,COREM,5101000,,Core preventive services for older men
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201100,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.3,25.2,27.4,,,2871,"(38.8364282407, -77.0724624991)",HLTHOUT,BPHIGH,5101000,51510201100,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200801,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.8,8.5,,,2553,"(38.8165993378, -77.0808788508)",HLTHOUT,CASTHMA,5101000,51510200801,Current Asthma
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.4,1.3,1.5,,,2797,"(38.838068099, -77.0814858529)",HLTHOUT,STROKE,5101000,51510201000,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200102,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.8,9.9,,,4429,"(38.8333876639, -77.1264548416)",HLTHOUT,CASTHMA,5101000,51510200102,Current Asthma
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201802,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,73.4,69.5,77.0,,,1992,"(38.8079968936, -77.042893431)",PREVENT,DENTAL,5101000,51510201802,Dental Visit
