Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009301,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,11.9,7.9,16.8,,,3143,"(38.9307337568, -76.9863910021)",HLTHOUT,TEETHLOST,1150000,11001009301,Teeth Loss
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001004400,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.1,1.9,2.5,,,4572,"(38.9170144539, -77.0275918943)",HLTHOUT,COPD,1150000,11001004400,COPD
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009902,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,11.2,13.4,,,2905,"(38.8717864101, -76.9445537751)",HLTHOUT,MHLTH,1150000,11001009902,Mental Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007601,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,6.7,9.2,,,4355,"(38.8715102905, -76.9799978917)",HLTHOUT,COPD,1150000,11001007601,COPD
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001004600,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.0,3.9,4.2,,,3028,"(38.9097373995, -77.0133154357)",HLTHOUT,CANCER,1150000,11001004600,Cancer (except skin)
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000202,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,7.4,4.6,10.7,,,5425,"(38.9061877176, -77.0696162292)",HLTHOUT,TEETHLOST,1150000,11001000202,Teeth Loss
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002501,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,25.8,20.1,31.7,,,2554,"(38.9446514559, -77.0317347907)",PREVENT,COREM,1150000,11001002501,Core preventive services for older men
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000901,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.7,1.5,2.0,,,7175,"(38.9381049746, -77.1004831061)",HLTHOUT,STROKE,1150000,11001000901,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009201,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,6.7,5.3,8.8,,,1976,"(38.9287750097, -76.9989366771)",PREVENT,ACCESS2,1150000,11001009201,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005600,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,9.3,13.1,,,6756,"(38.9002079893, -77.0538622585)",HLTHOUT,MHLTH,1150000,11001005600,Mental Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007408,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.8,12.6,15.1,,,3038,"(38.8525727287, -76.9706854125)",HLTHOUT,CASTHMA,1150000,11001007408,Current Asthma
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007803,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,78.6,77.5,79.8,,,3293,"(38.8959827032, -76.941377166)",PREVENT,BPMED,1150000,11001007803,Taking BP Medication
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008903,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.7,6.3,9.1,,,2633,"(38.9041111336, -76.9777112277)",HLTHOUT,COPD,1150000,11001008903,COPD
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001007403,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.0,16.1,18.0,,,2859,"(38.8484629857, -76.9744329125)",UNHBEH,BINGE,1150000,11001007403,Binge Drinking
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002002,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.9,79.3,80.6,,,3813,"(38.9525006088, -77.0310820002)",PREVENT,CHECKUP,1150000,11001002002,Annual Checkup
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008702,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,62.3,56.5,67.2,,,1599,"(38.914875287, -77.0014628972)",PREVENT,COLON_SCREEN,1150000,11001008702,Colorectal Cancer Screening
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001008802,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.5,39.5,43.5,,,4119,"(38.9039351886, -76.9866495537)",UNHBEH,SLEEP,1150000,11001008802,Sleep <7 hours
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002900,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,19.2,21.0,,,3962,"(38.9338466308, -77.0298980442)",HLTHOUT,BPHIGH,1150000,11001002900,High Blood Pressure
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003301,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.9,1.7,2.1,,,3198,"(38.9204186155, -77.0114616349)",HLTHOUT,STROKE,1150000,11001003301,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.8,2.7,3.1,,,2531,"(38.8838117539, -77.0033906634)",HLTHOUT,CHD,1150000,11001006500,Coronary Heart Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009902,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,84.9,84.2,85.6,,,2905,"(38.8717864101, -76.9445537751)",PREVENT,CHECKUP,1150000,11001009902,Annual Checkup
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009508,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,5.5,7.7,,,3290,"(38.9538601473, -76.9984739959)",HLTHOUT,COPD,1150000,11001009508,COPD
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009400,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.4,3.7,5.1,,,4163,"(38.9367763097, -76.9742391991)",HLTHOUT,STROKE,1150000,11001009400,Stroke
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000201,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,21.3,17.8,25.6,,,3916,"(38.9093385463, -77.0748289955)",PREVENT,COREW,1150000,11001000201,Core preventive services for older women
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001007703,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,48.3,46.5,49.9,,,5187,"(38.8861967598, -76.9475351599)",UNHBEH,SLEEP,1150000,11001007703,Sleep <7 hours
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001010100,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.7,23.3,33.2,,,2621,"(38.9026943635, -77.0318452229)",PREVENT,COREW,1150000,11001010100,Core preventive services for older women
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007504,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.1,20.7,23.4,,,2451,"(38.8610018457, -76.9794089411)",HLTHOUT,ARTHRITIS,1150000,11001007504,Arthritis
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009603,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.5,9.3,13.9,,,3373,"(38.8918319575, -76.9478990099)",PREVENT,ACCESS2,1150000,11001009603,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001007603,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.4,28.8,36.0,,,4044,"(38.8591091436, -76.9585463501)",UNHBEH,LPA,1150000,11001007603,Physical Inactivity
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007806,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,83.2,82.2,84.0,,,2347,"(38.9056038461, -76.932687989)",PREVENT,CHECKUP,1150000,11001007806,Annual Checkup
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002002,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,9.6,10.9,,,3813,"(38.9525006088, -77.0310820002)",HLTHOUT,CASTHMA,1150000,11001002002,Current Asthma
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003400,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.5,10.7,17.1,,,4347,"(38.9214906954, -77.017720338)",HLTHOUT,MHLTH,1150000,11001003400,Mental Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009508,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,5.9,7.3,,,3290,"(38.9538601473, -76.9984739959)",HLTHOUT,CHD,1150000,11001009508,Coronary Heart Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009904,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,77.9,75.4,80.4,,,2243,"(38.8851565661, -76.9311361548)",PREVENT,CHOLSCREEN,1150000,11001009904,Cholesterol Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009603,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.4,12.0,14.8,,,3373,"(38.8918319575, -76.9478990099)",HLTHOUT,MHLTH,1150000,11001009603,Mental Health
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,5.1,3.7,8.0,,,2531,"(38.8838117539, -77.0033906634)",HLTHOUT,TEETHLOST,1150000,11001006500,Teeth Loss
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009508,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.4,86.7,89.9,,,3290,"(38.9538601473, -76.9984739959)",PREVENT,PAPTEST,1150000,11001009508,Pap Smear Test
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001005301,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.5,87.2,89.4,,,5051,"(38.9107790031, -77.0389514661)",PREVENT,PAPTEST,1150000,11001005301,Pap Smear Test
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001000100,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.4,26.2,28.8,,,4890,"(38.9060811983, -77.0607838311)",UNHBEH,SLEEP,1150000,11001000100,Sleep <7 hours
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001003301,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.6,25.9,36.8,,,3198,"(38.9204186155, -77.0114616349)",PREVENT,COREM,1150000,11001003301,Core preventive services for older men
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001001302,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,28.0,30.7,,,6857,"(38.9411658189, -77.0561258835)",UNHBEH,SLEEP,1150000,11001001302,Sleep <7 hours
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001005900,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,84.2,81.6,86.4,,,2998,"(38.8960049612, -77.0149463959)",PREVENT,MAMMOUSE,1150000,11001005900,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009904,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.0,12.2,15.9,,,2243,"(38.8851565661, -76.9311361548)",HLTHOUT,PHLTH,1150000,11001009904,Physical Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004702,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,76.2,75.3,77.2,,,1802,"(38.9008675863, -77.0136052714)",PREVENT,CHECKUP,1150000,11001004702,Annual Checkup
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000300,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,80.6,77.8,83.0,,,6233,"(38.9175532799, -77.0756590546)",PREVENT,MAMMOUSE,1150000,11001000300,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007301,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.2,1.1,1.2,,,3012,"(38.8407214661, -77.023048405)",HLTHOUT,KIDNEY,1150000,11001007301,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000100,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.4,2.9,4.1,,,4890,"(38.9060811983, -77.0607838311)",HLTHOUT,COPD,1150000,11001000100,COPD
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001003600,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.8,85.5,89.5,,,4208,"(38.9236739747, -77.0296266678)",PREVENT,PAPTEST,1150000,11001003600,Pap Smear Test
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001001301,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.9,32.7,40.5,,,3955,"(38.9538356982, -77.0545997657)",PREVENT,COREW,1150000,11001001301,Core preventive services for older women
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007502,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,8.8,12.0,,,4541,"(38.8566328875, -76.9695452261)",HLTHOUT,COPD,1150000,11001007502,COPD
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001010700,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,3.2,3.5,,,1838,"(38.9039989156, -77.0419808973)",HLTHOUT,DIABETES,1150000,11001010700,Diabetes
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003500,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,18.7,17.9,19.7,,,3740,"(38.9223788335, -77.0243413499)",HLTHOUT,HIGHCHOL,1150000,11001003500,High Cholesterol
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002101,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,86.7,85.0,88.5,,,5309,"(38.9559130631, -77.0241320119)",PREVENT,PAPTEST,1150000,11001002101,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006900,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.5,12.8,14.3,,,2179,"(38.8836356994, -76.9873508943)",HLTHOUT,ARTHRITIS,1150000,11001006900,Arthritis
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002202,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.9,10.7,13.2,,,3087,"(38.9488439655, -77.0138620969)",HLTHOUT,MHLTH,1150000,11001002202,Mental Health
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008402,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.5,79.5,84.7,,,2149,"(38.8986055682, -76.9910793891)",PREVENT,MAMMOUSE,1150000,11001008402,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008410,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.8,24.7,27.0,,,1489,"(38.9015530096, -76.9911172684)",HLTHOUT,BPHIGH,1150000,11001008410,High Blood Pressure
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001004701,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.8,17.0,18.5,,,3986,"(38.9041360314, -77.0136463819)",HLTHOUT,ARTHRITIS,1150000,11001004701,Arthritis
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001008200,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,27.7,31.3,,,2918,"(38.8918302632, -77.0006227874)",UNHBEH,SLEEP,1150000,11001008200,Sleep <7 hours
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001006202,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,33,"(38.8805272496, -77.0353827912)",PREVENT,BPMED,1150000,11001006202,Taking BP Medication
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007605,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,61.7,57.3,66.1,,,3447,"(38.8660433011, -76.9752566331)",PREVENT,DENTAL,1150000,11001007605,Dental Visit
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001006700,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,81.5,78.7,83.5,,,3775,"(38.8875982141, -76.989959719)",PREVENT,MAMMOUSE,1150000,11001006700,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001001600,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,7.4,10.8,,,3957,"(38.9844966511, -77.0378304126)",UNHBEH,CSMOKING,1150000,11001001600,Current Smoking
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001007709,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.6,35.0,38.1,,,2007,"(38.8773707663, -76.9678810881)",UNHBEH,OBESITY,1150000,11001007709,Obesity
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004300,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,68.4,67.2,69.5,,,3255,"(38.9168035115, -77.0341509587)",PREVENT,BPMED,1150000,11001004300,Taking BP Medication
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001902,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6.4,6.9,,,1969,"(38.9639666631, -77.0156075435)",HLTHOUT,CANCER,1150000,11001001902,Cancer (except skin)
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009201,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.0,2.4,,,1976,"(38.9287750097, -76.9989366771)",HLTHOUT,STROKE,1150000,11001009201,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001008903,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.6,29.5,37.3,,,2633,"(38.9041111336, -76.9777112277)",UNHBEH,LPA,1150000,11001008903,Physical Inactivity
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000400,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,4.8,4.0,6.0,,,1455,"(38.9238892355, -77.0658962319)",PREVENT,ACCESS2,1150000,11001000400,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008702,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.5,32.9,36.3,,,1599,"(38.914875287, -77.0014628972)",HLTHOUT,BPHIGH,1150000,11001008702,High Blood Pressure
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007408,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,16.8,13.7,19.9,,,3038,"(38.8525727287, -76.9706854125)",PREVENT,ACCESS2,1150000,11001007408,Health Insurance
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001008302,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.0,29.5,32.7,,,2206,"(38.8963061489, -76.9966527047)",UNHBEH,SLEEP,1150000,11001008302,Sleep <7 hours
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001005001,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.5,29.5,35.2,,,1955,"(38.9119189388, -77.0295156072)",PREVENT,COREW,1150000,11001005001,Core preventive services for older women
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009811,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.0,3.9,4.1,,,4365,"(38.8266497689, -76.9984610365)",HLTHOUT,CANCER,1150000,11001009811,Cancer (except skin)
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001000100,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.6,13.3,16.2,,,4890,"(38.9060811983, -77.0607838311)",UNHBEH,LPA,1150000,11001000100,Physical Inactivity
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005900,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.7,2.3,3.4,,,2998,"(38.8960049612, -77.0149463959)",HLTHOUT,COPD,1150000,11001005900,COPD
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,4.7,6.1,,,2794,"(38.8751274055, -77.0008856064)",HLTHOUT,PHLTH,1150000,11001007200,Physical Health
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007709,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.6,79.9,85.2,,,2007,"(38.8773707663, -76.9678810881)",PREVENT,MAMMOUSE,1150000,11001007709,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007808,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,5.9,7.3,,,3646,"(38.8927669403, -76.9194317159)",HLTHOUT,CHD,1150000,11001007808,Coronary Heart Disease
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007502,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.5,78.9,85.6,,,4541,"(38.8566328875, -76.9695452261)",PREVENT,MAMMOUSE,1150000,11001007502,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009505,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,10.0,11.4,,,2630,"(38.9619641461, -77.00519921)",HLTHOUT,CASTHMA,1150000,11001009505,Current Asthma
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000902,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,78.0,77.0,78.9,,,2092,"(38.927995991, -77.1075153424)",PREVENT,CHECKUP,1150000,11001000902,Annual Checkup
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001702,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,8.6,10.8,,,2644,"(38.9717869213, -77.016065966)",HLTHOUT,MHLTH,1150000,11001001702,Mental Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007803,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.4,40.7,44.0,,,3293,"(38.8959827032, -76.941377166)",HLTHOUT,BPHIGH,1150000,11001007803,High Blood Pressure
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001803,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,30.4,29.7,31.1,,,3514,"(38.9670714952, -77.0397349624)",HLTHOUT,HIGHCHOL,1150000,11001001803,High Cholesterol
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001002102,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.3,36.4,40.2,,,4648,"(38.9557853796, -77.0142358815)",UNHBEH,SLEEP,1150000,11001002102,Sleep <7 hours
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000502,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,38.8,34.5,42.5,,,3189,"(38.928354735, -77.0595624327)",PREVENT,COREW,1150000,11001000502,Core preventive services for older women
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002702,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.0,5.6,6.3,,,5226,"(38.9301828499, -77.0418207603)",HLTHOUT,DIABETES,1150000,11001002702,Diabetes
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,36.4,35.2,37.7,,,2732,"(38.9229021017, -76.9540208796)",HLTHOUT,HIGHCHOL,1150000,11001009000,High Cholesterol
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009902,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.4,7.8,,,2905,"(38.8717864101, -76.9445537751)",HLTHOUT,CHD,1150000,11001009902,Coronary Heart Disease
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001003800,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,81.8,79.3,83.9,,,4614,"(38.9216314788, -77.0391808111)",PREVENT,MAMMOUSE,1150000,11001003800,Mammography
